*******************************************************************************
Ephemeris / WWW_USER Tue Feb 19 21:49:09 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Voyager 1 (spacecraft) (-31)    {source: Voyager_1}
Center body name: Earth (399)                     {source: Voyager_1}
Center-site name: Green Bank (GBT)
*******************************************************************************
Start time      : A.D. 2019-Feb-20 19:15:00.0000 UT      
Stop  time      : A.D. 2019-Feb-21 07:15:00.0000 UT      
Step-size       : 1 minutes
*******************************************************************************
Target pole/equ : No model available
Target radii    : (unavailable)                                                
Center geodetic : 280.160200,38.4330940,0.8760930 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 280.160200,5003.37558,3943.7589 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: Voyager_1}
Rel. light bend : Sun, EARTH                      {source: Voyager_1}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
RTS-only print  : NO       
EOP file        : eop.190218.p190512                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-FEB-18. PREDICTS-> 2019-MAY-11
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************************************************
 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC dRA*cosD d(DEC)/dt            delta      deldot    S-O-T /r    S-T-O
*******************************************************************************************************************
$$SOE
 2019-Feb-21 03:38  m  17 14 28.61 +12 06 23.3 0.372418  0.547215 145.000769602166  -7.1356525  78.2216 /L   0.3822
 2019-Feb-21 03:39  m  17 14 28.61 +12 06 23.3 0.372367  0.547226 145.000766740165  -7.1367961  78.2222 /L   0.3822
 2019-Feb-21 03:40  m  17 14 28.61 +12 06 23.3 0.372315  0.547236 145.000763877706  -7.1379348  78.2228 /L   0.3822
 2019-Feb-21 03:41  m  17 14 28.61 +12 06 23.3 0.372263  0.547247 145.000761014791  -7.1390685  78.2233 /L   0.3822
 2019-Feb-21 03:42  m  17 14 28.62 +12 06 23.3 0.372211  0.547258 145.000758151423  -7.1401971  78.2239 /L   0.3822
 2019-Feb-21 03:43  m  17 14 28.62 +12 06 23.3 0.372159  0.547268 145.000755287603  -7.1413207  78.2245 /L   0.3822
 2019-Feb-21 03:44  m  17 14 28.62 +12 06 23.3 0.372107  0.547279 145.000752423333  -7.1424393  78.2250 /L   0.3822
 2019-Feb-21 03:45  m  17 14 28.62 +12 06 23.3 0.372054  0.547289 145.000749558616  -7.1435527  78.2256 /L   0.3822
 2019-Feb-21 03:46  m  17 14 28.62 +12 06 23.3 0.372001  0.547300 145.000746693453  -7.1446611  78.2262 /L   0.3822
 2019-Feb-21 03:47  m  17 14 28.62 +12 06 23.3 0.371949  0.547310 145.000743827847  -7.1457643  78.2268 /L   0.3823
 2019-Feb-21 03:48  m  17 14 28.62 +12 06 23.3 0.371896  0.547321 145.000740961799  -7.1468624  78.2273 /L   0.3823
 2019-Feb-21 03:49  m  17 14 28.62 +12 06 23.4 0.371842  0.547331 145.000738095312  -7.1479553  78.2279 /L   0.3823
 2019-Feb-21 03:50  m  17 14 28.62 +12 06 23.4 0.371789  0.547342 145.000735228388  -7.1490430  78.2285 /L   0.3823
 2019-Feb-21 03:51  m  17 14 28.62 +12 06 23.4 0.371736  0.547352 145.000732361029  -7.1501255  78.2290 /L   0.3823
 2019-Feb-21 03:52  m  17 14 28.62 +12 06 23.4 0.371682  0.547362 145.000729493236  -7.1512028  78.2296 /L   0.3823
 2019-Feb-21 03:53  m  17 14 28.62 +12 06 23.4 0.371628  0.547372 145.000726625013  -7.1522749  78.2302 /L   0.3823
 2019-Feb-21 03:54  m  17 14 28.62 +12 06 23.4 0.371574  0.547383 145.000723756360  -7.1533417  78.2308 /L   0.3823
 2019-Feb-21 03:55  m  17 14 28.62 +12 06 23.4 0.371520  0.547393 145.000720887281  -7.1544032  78.2313 /L   0.3823
 2019-Feb-21 03:56  m  17 14 28.62 +12 06 23.4 0.371466  0.547403 145.000718017777  -7.1554594  78.2319 /L   0.3823
 2019-Feb-21 03:57  m  17 14 28.62 +12 06 23.4 0.371412  0.547413 145.000715147851  -7.1565103  78.2325 /L   0.3823
 2019-Feb-21 03:58  m  17 14 28.62 +12 06 23.4 0.371357  0.547423 145.000712277504  -7.1575558  78.2331 /L   0.3823
 2019-Feb-21 03:59  m  17 14 28.62 +12 06 23.4 0.371303  0.547433 145.000709406739  -7.1585960  78.2336 /L   0.3823
 2019-Feb-21 04:00  m  17 14 28.62 +12 06 23.5 0.371248  0.547443 145.000706535558  -7.1596309  78.2342 /L   0.3823
 2019-Feb-21 04:01  m  17 14 28.62 +12 06 23.5 0.371193  0.547453 145.000703663963  -7.1606603  78.2348 /L   0.3823
 2019-Feb-21 04:02  m  17 14 28.62 +12 06 23.5 0.371138  0.547463 145.000700791956  -7.1616843  78.2353 /L   0.3823
 2019-Feb-21 04:03  m  17 14 28.62 +12 06 23.5 0.371083  0.547473 145.000697919540  -7.1627029  78.2359 /L   0.3823
 2019-Feb-21 04:04  m  17 14 28.62 +12 06 23.5 0.371027  0.547482 145.000695046716  -7.1637160  78.2365 /L   0.3823
 2019-Feb-21 04:05  m  17 14 28.62 +12 06 23.5 0.370972  0.547492 145.000692173487  -7.1647237  78.2371 /L   0.3823
 2019-Feb-21 04:06  m  17 14 28.63 +12 06 23.5 0.370916  0.547502 145.000689299855  -7.1657259  78.2376 /L   0.3823
 2019-Feb-21 04:07  m  17 14 28.63 +12 06 23.5 0.370860  0.547512 145.000686425822  -7.1667226  78.2382 /L   0.3823
 2019-Feb-21 04:08  m  17 14 28.63 +12 06 23.5 0.370804  0.547521 145.000683551390  -7.1677138  78.2388 /L   0.3823
 2019-Feb-21 04:09  m  17 14 28.63 +12 06 23.5 0.370748  0.547531 145.000680676562  -7.1686994  78.2394 /L   0.3823
 2019-Feb-21 04:10  m  17 14 28.63 +12 06 23.5 0.370692  0.547540 145.000677801340  -7.1696795  78.2399 /L   0.3823
 2019-Feb-21 04:11  m  17 14 28.63 +12 06 23.6 0.370636  0.547550 145.000674925726  -7.1706540  78.2405 /L   0.3823
 2019-Feb-21 04:12  m  17 14 28.63 +12 06 23.6 0.370579  0.547559 145.000672049722  -7.1716229  78.2411 /L   0.3823
 2019-Feb-21 04:13  m  17 14 28.63 +12 06 23.6 0.370522  0.547569 145.000669173331  -7.1725862  78.2416 /L   0.3823
 2019-Feb-21 04:14  m  17 14 28.63 +12 06 23.6 0.370466  0.547578 145.000666296554  -7.1735439  78.2422 /L   0.3823
 2019-Feb-21 04:15  m  17 14 28.63 +12 06 23.6 0.370409  0.547588 145.000663419395  -7.1744960  78.2428 /L   0.3823
 2019-Feb-21 04:16  m  17 14 28.63 +12 06 23.6 0.370352  0.547597 145.000660541855  -7.1754424  78.2434 /L   0.3823
 2019-Feb-21 04:17  m  17 14 28.63 +12 06 23.6 0.370295  0.547606 145.000657663936  -7.1763831  78.2439 /L   0.3823
 2019-Feb-21 04:18  m  17 14 28.63 +12 06 23.6 0.370237  0.547615 145.000654785642  -7.1773182  78.2445 /L   0.3823
 2019-Feb-21 04:19  m  17 14 28.63 +12 06 23.6 0.370180  0.547625 145.000651906973  -7.1782475  78.2451 /L   0.3823
 2019-Feb-21 04:20  m  17 14 28.63 +12 06 23.6 0.370122  0.547634 145.000649027933  -7.1791711  78.2457 /L   0.3823
 2019-Feb-21 04:21  m  17 14 28.63 +12 06 23.6 0.370064  0.547643 145.000646148524  -7.1800890  78.2462 /L   0.3823
 2019-Feb-21 04:22  m  17 14 28.63 +12 06 23.7 0.370007  0.547652 145.000643268747  -7.1810011  78.2468 /L   0.3823
 2019-Feb-21 04:23  m  17 14 28.63 +12 06 23.7 0.369949  0.547661 145.000640388606  -7.1819074  78.2474 /L   0.3823
 2019-Feb-21 04:24  m  17 14 28.63 +12 06 23.7 0.369891  0.547670 145.000637508103  -7.1828080  78.2480 /L   0.3823
 2019-Feb-21 04:25  m  17 14 28.63 +12 06 23.7 0.369832  0.547679 145.000634627240  -7.1837027  78.2485 /L   0.3823
 2019-Feb-21 04:26  m  17 14 28.63 +12 06 23.7 0.369774  0.547688 145.000631746019  -7.1845917  78.2491 /L   0.3823
 2019-Feb-21 04:27  m  17 14 28.63 +12 06 23.7 0.369716  0.547697 145.000628864442  -7.1854748  78.2497 /L   0.3823
 2019-Feb-21 04:28  m  17 14 28.63 +12 06 23.7 0.369657  0.547705 145.000625982513  -7.1863520  78.2502 /L   0.3823
 2019-Feb-21 04:29  m  17 14 28.63 +12 06 23.7 0.369598  0.547714 145.000623100233  -7.1872234  78.2508 /L   0.3823
 2019-Feb-21 04:30  m  17 14 28.64 +12 06 23.7 0.369539  0.547723 145.000620217605  -7.1880889  78.2514 /L   0.3823
 2019-Feb-21 04:31  m  17 14 28.64 +12 06 23.7 0.369480  0.547732 145.000617334630  -7.1889485  78.2520 /L   0.3823
 2019-Feb-21 04:32  m  17 14 28.64 +12 06 23.7 0.369421  0.547740 145.000614451313  -7.1898022  78.2525 /L   0.3823
 2019-Feb-21 04:33  m  17 14 28.64 +12 06 23.8 0.369362  0.547749 145.000611567654  -7.1906500  78.2531 /L   0.3823
 2019-Feb-21 04:34  m  17 14 28.64 +12 06 23.8 0.369303  0.547757 145.000608683656  -7.1914918  78.2537 /L   0.3823
 2019-Feb-21 04:35  m  17 14 28.64 +12 06 23.8 0.369243  0.547766 145.000605799322  -7.1923277  78.2543 /L   0.3823
 2019-Feb-21 04:36  m  17 14 28.64 +12 06 23.8 0.369184  0.547774 145.000602914653  -7.1931576  78.2548 /L   0.3823
 2019-Feb-21 04:37  m  17 14 28.64 +12 06 23.8 0.369124  0.547783 145.000600029654  -7.1939816  78.2554 /L   0.3823
 2019-Feb-21 04:38  m  17 14 28.64 +12 06 23.8 0.369064  0.547791 145.000597144325  -7.1947995  78.2560 /L   0.3823
 2019-Feb-21 04:39  m  17 14 28.64 +12 06 23.8 0.369005  0.547799 145.000594258669  -7.1956114  78.2565 /L   0.3823
 2019-Feb-21 04:40  m  17 14 28.64 +12 06 23.8 0.368945  0.547808 145.000591372688  -7.1964173  78.2571 /L   0.3823
 2019-Feb-21 04:41  m  17 14 28.64 +12 06 23.8 0.368884  0.547816 145.000588486386  -7.1972171  78.2577 /L   0.3823
 2019-Feb-21 04:42  m  17 14 28.64 +12 06 23.8 0.368824  0.547824 145.000585599764  -7.1980109  78.2583 /L   0.3823
 2019-Feb-21 04:43  m  17 14 28.64 +12 06 23.8 0.368764  0.547832 145.000582712825  -7.1987986  78.2588 /L   0.3823
 2019-Feb-21 04:44  m  17 14 28.64 +12 06 23.9 0.368703  0.547840 145.000579825571  -7.1995803  78.2594 /L   0.3823
 2019-Feb-21 04:45  m  17 14 28.64 +12 06 23.9 0.368643  0.547848 145.000576938005  -7.2003558  78.2600 /L   0.3823
 2019-Feb-21 04:46  m  17 14 28.64 +12 06 23.9 0.368582  0.547856 145.000574050129  -7.2011253  78.2606 /L   0.3823
 2019-Feb-21 04:47  m  17 14 28.64 +12 06 23.9 0.368521  0.547864 145.000571161946  -7.2018886  78.2611 /L   0.3823
 2019-Feb-21 04:48  m  17 14 28.64 +12 06 23.9 0.368461  0.547872 145.000568273458  -7.2026458  78.2617 /L   0.3823
 2019-Feb-21 04:49  m  17 14 28.64 +12 06 23.9 0.368400  0.547880 145.000565384668  -7.2033968  78.2623 /L   0.3823
 2019-Feb-21 04:50  m  17 14 28.64 +12 06 23.9 0.368338  0.547888 145.000562495577  -7.2041417  78.2629 /L   0.3823
 2019-Feb-21 04:51  m  17 14 28.64 +12 06 23.9 0.368277  0.547896 145.000559606189  -7.2048803  78.2634 /L   0.3823
 2019-Feb-21 04:52  m  17 14 28.64 +12 06 23.9 0.368216  0.547904 145.000556716506  -7.2056129  78.2640 /L   0.3823
 2019-Feb-21 04:53  m  17 14 28.65 +12 06 23.9 0.368155  0.547911 145.000553826531  -7.2063392  78.2646 /L   0.3823
 2019-Feb-21 04:54  m  17 14 28.65 +12 06 23.9 0.368093  0.547919 145.000550936265  -7.2070593  78.2652 /L   0.3823
 2019-Feb-21 04:55  m  17 14 28.65 +12 06 24.0 0.368032  0.547927 145.000548045712  -7.2077731  78.2657 /L   0.3823
 2019-Feb-21 04:56  m  17 14 28.65 +12 06 24.0 0.367970  0.547934 145.000545154874  -7.2084807  78.2663 /L   0.3823
 2019-Feb-21 04:57  m  17 14 28.65 +12 06 24.0 0.367908  0.547942 145.000542263753  -7.2091821  78.2669 /L   0.3823
 2019-Feb-21 04:58  m  17 14 28.65 +12 06 24.0 0.367846  0.547949 145.000539372353  -7.2098773  78.2674 /L   0.3823
 2019-Feb-21 04:59  m  17 14 28.65 +12 06 24.0 0.367784  0.547956 145.000536480674  -7.2105661  78.2680 /L   0.3823
 2019-Feb-21 05:00  m  17 14 28.65 +12 06 24.0 0.367722  0.547964 145.000533588721  -7.2112487  78.2686 /L   0.3823
 2019-Feb-21 05:01  m  17 14 28.65 +12 06 24.0 0.367660  0.547971 145.000530696495  -7.2119249  78.2692 /L   0.3823
 2019-Feb-21 05:02  m  17 14 28.65 +12 06 24.0 0.367598  0.547978 145.000527804000  -7.2125949  78.2697 /L   0.3823
 2019-Feb-21 05:03  m  17 14 28.65 +12 06 24.0 0.367535  0.547986 145.000524911237  -7.2132585  78.2703 /L   0.3823
 2019-Feb-21 05:04  m  17 14 28.65 +12 06 24.0 0.367473  0.547993 145.000522018209  -7.2139158  78.2709 /L   0.3823
 2019-Feb-21 05:05  m  17 14 28.65 +12 06 24.0 0.367411  0.548000 145.000519124918  -7.2145668  78.2715 /L   0.3823
 2019-Feb-21 05:06  m  17 14 28.65 +12 06 24.1 0.367348  0.548007 145.000516231368  -7.2152114  78.2720 /L   0.3823
 2019-Feb-21 05:07  m  17 14 28.65 +12 06 24.1 0.367285  0.548014 145.000513337561  -7.2158496  78.2726 /L   0.3823
 2019-Feb-21 05:08  m  17 14 28.65 +12 06 24.1 0.367222  0.548021 145.000510443499  -7.2164815  78.2732 /L   0.3823
 2019-Feb-21 05:09  m  17 14 28.65 +12 06 24.1 0.367160  0.548028 145.000507549185  -7.2171070  78.2738 /L   0.3823
 2019-Feb-21 05:10  m  17 14 28.65 +12 06 24.1 0.367097  0.548035 145.000504654621  -7.2177261  78.2743 /L   0.3823
 2019-Feb-21 05:11  m  17 14 28.65 +12 06 24.1 0.367034  0.548042 145.000501759810  -7.2183388  78.2749 /L   0.3823
 2019-Feb-21 05:12  m  17 14 28.65 +12 06 24.1 0.366971  0.548049 145.000498864755  -7.2189450  78.2755 /L   0.3823
 2019-Feb-21 05:13  m  17 14 28.65 +12 06 24.1 0.366907  0.548056 145.000495969458  -7.2195449  78.2760 /L   0.3824
 2019-Feb-21 05:14  m  17 14 28.65 +12 06 24.1 0.366844  0.548062 145.000493073921  -7.2201383  78.2766 /L   0.3824
 2019-Feb-21 05:15  m  17 14 28.65 +12 06 24.1 0.366781  0.548069 145.000490178148  -7.2207252  78.2772 /L   0.3824
 2019-Feb-21 05:16  m  17 14 28.65 +12 06 24.2 0.366717  0.548076 145.000487282141  -7.2213057  78.2778 /L   0.3824
 2019-Feb-21 05:17  m  17 14 28.66 +12 06 24.2 0.366654  0.548082 145.000484385903  -7.2218798  78.2783 /L   0.3824
 2019-Feb-21 05:18  m  17 14 28.66 +12 06 24.2 0.366590  0.548089 145.000481489435  -7.2224473  78.2789 /L   0.3824
 2019-Feb-21 05:19  m  17 14 28.66 +12 06 24.2 0.366527  0.548095 145.000478592741  -7.2230084  78.2795 /L   0.3824
 2019-Feb-21 05:20  m  17 14 28.66 +12 06 24.2 0.366463  0.548102 145.000475695824  -7.2235630  78.2801 /L   0.3824
 2019-Feb-21 05:21  m  17 14 28.66 +12 06 24.2 0.366399  0.548108 145.000472798685  -7.2241110  78.2806 /L   0.3824
 2019-Feb-21 05:22  m  17 14 28.66 +12 06 24.2 0.366335  0.548114 145.000469901328  -7.2246526  78.2812 /L   0.3824
 2019-Feb-21 05:23  m  17 14 28.66 +12 06 24.2 0.366271  0.548121 145.000467003755  -7.2251876  78.2818 /L   0.3824
 2019-Feb-21 05:24  m  17 14 28.66 +12 06 24.2 0.366207  0.548127 145.000464105968  -7.2257161  78.2824 /L   0.3824
 2019-Feb-21 05:25  m  17 14 28.66 +12 06 24.2 0.366143  0.548133 145.000461207971  -7.2262381  78.2829 /L   0.3824
 2019-Feb-21 05:26  m  17 14 28.66 +12 06 24.2 0.366079  0.548139 145.000458309766  -7.2267535  78.2835 /L   0.3824
 2019-Feb-21 05:27  m  17 14 28.66 +12 06 24.3 0.366015  0.548145 145.000455411356  -7.2272624  78.2841 /L   0.3824
 2019-Feb-21 05:28  m  17 14 28.66 +12 06 24.3 0.365950  0.548151 145.000452512742  -7.2277647  78.2847 /L   0.3824
 2019-Feb-21 05:29  m  17 14 28.66 +12 06 24.3 0.365886  0.548157 145.000449613929  -7.2282604  78.2852 /L   0.3824
 2019-Feb-21 05:30  m  17 14 28.66 +12 06 24.3 0.365822  0.548163 145.000446714918  -7.2287495  78.2858 /L   0.3824
 2019-Feb-21 05:31  m  17 14 28.66 +12 06 24.3 0.365757  0.548169 145.000443815713  -7.2292321  78.2864 /L   0.3824
 2019-Feb-21 05:32  m  17 14 28.66 +12 06 24.3 0.365693  0.548175 145.000440916315  -7.2297080  78.2869 /L   0.3824
 2019-Feb-21 05:33  m  17 14 28.66 +12 06 24.3 0.365628  0.548181 145.000438016727  -7.2301773  78.2875 /L   0.3824
 2019-Feb-21 05:34  m  17 14 28.66 +12 06 24.3 0.365563  0.548187 145.000435116953  -7.2306401  78.2881 /L   0.3824
 2019-Feb-21 05:35  m  17 14 28.66 +12 06 24.3 0.365499  0.548192 145.000432216995  -7.2310962  78.2887 /L   0.3824
 2019-Feb-21 05:36  m  17 14 28.66 +12 06 24.3 0.365434  0.548198 145.000429316854  -7.2315457  78.2892 /L   0.3824
 2019-Feb-21 05:37  m  17 14 28.66 +12 06 24.3 0.365369  0.548204 145.000426416535  -7.2319885  78.2898 /L   0.3824
 2019-Feb-21 05:38  m  17 14 28.66 +12 06 24.4 0.365304  0.548209 145.000423516040  -7.2324247  78.2904 /L   0.3824
 2019-Feb-21 05:39  m  17 14 28.66 +12 06 24.4 0.365239  0.548215 145.000420615371  -7.2328543  78.2910 /L   0.3824
 2019-Feb-21 05:40  m  17 14 28.66 +12 06 24.4 0.365174  0.548220 145.000417714531  -7.2332772  78.2915 /L   0.3824
 2019-Feb-21 05:41  m  17 14 28.67 +12 06 24.4 0.365109  0.548226 145.000414813523  -7.2336934  78.2921 /L   0.3824
 2019-Feb-21 05:42  m  17 14 28.67 +12 06 24.4 0.365044  0.548231 145.000411912349  -7.2341030  78.2927 /L   0.3824
 2019-Feb-21 05:43  m  17 14 28.67 +12 06 24.4 0.364979  0.548236 145.000409011012  -7.2345059  78.2933 /L   0.3824
 2019-Feb-21 05:44  m  17 14 28.67 +12 06 24.4 0.364914  0.548242 145.000406109515  -7.2349021  78.2938 /L   0.3824
 2019-Feb-21 05:45  m  17 14 28.67 +12 06 24.4 0.364848  0.548247 145.000403207861  -7.2352916  78.2944 /L   0.3824
 2019-Feb-21 05:46  m  17 14 28.67 +12 06 24.4 0.364783  0.548252 145.000400306051  -7.2356745  78.2950 /L   0.3824
 2019-Feb-21 05:47  m  17 14 28.67 +12 06 24.4 0.364718  0.548257 145.000397404090  -7.2360506  78.2956 /L   0.3824
 2019-Feb-21 05:48  m  17 14 28.67 +12 06 24.4 0.364652  0.548262 145.000394501979  -7.2364200  78.2961 /L   0.3824
 2019-Feb-21 05:49  m  17 14 28.67 +12 06 24.5 0.364587  0.548267 145.000391599721  -7.2367828  78.2967 /L   0.3824
 2019-Feb-21 05:50  r  17 14 28.67 +12 06 24.5 0.364521  0.548272 145.000388697319  -7.2371388  78.2973 /L   0.3824
 2019-Feb-21 05:51  m  17 14 28.67 +12 06 24.5 0.364456  0.548277 145.000385794775  -7.2374880  78.2978 /L   0.3824
 2019-Feb-21 05:52  m  17 14 28.67 +12 06 24.5 0.364390  0.548282 145.000382892093  -7.2378306  78.2984 /L   0.3824
 2019-Feb-21 05:53  m  17 14 28.67 +12 06 24.5 0.364324  0.548287 145.000379989275  -7.2381664  78.2990 /L   0.3824
 2019-Feb-21 05:54  m  17 14 28.67 +12 06 24.5 0.364259  0.548292 145.000377086323  -7.2384955  78.2996 /L   0.3824
 2019-Feb-21 05:55  m  17 14 28.67 +12 06 24.5 0.364193  0.548296 145.000374183241  -7.2388178  78.3001 /L   0.3824
 2019-Feb-21 05:56  m  17 14 28.67 +12 06 24.5 0.364127  0.548301 145.000371280031  -7.2391334  78.3007 /L   0.3824
 2019-Feb-21 05:57  m  17 14 28.67 +12 06 24.5 0.364062  0.548306 145.000368376696  -7.2394422  78.3013 /L   0.3824
 2019-Feb-21 05:58  m  17 14 28.67 +12 06 24.5 0.363996  0.548310 145.000365473238  -7.2397443  78.3019 /L   0.3824
 2019-Feb-21 05:59  m  17 14 28.67 +12 06 24.5 0.363930  0.548315 145.000362569660  -7.2400396  78.3024 /L   0.3824
 2019-Feb-21 06:00  m  17 14 28.67 +12 06 24.6 0.363864  0.548319 145.000359665966  -7.2403282  78.3030 /L   0.3824
 2019-Feb-21 06:01  m  17 14 28.67 +12 06 24.6 0.363798  0.548324 145.000356762157  -7.2406100  78.3036 /L   0.3824
 2019-Feb-21 06:02  m  17 14 28.67 +12 06 24.6 0.363732  0.548328 145.000353858236  -7.2408850  78.3042 /L   0.3824
 2019-Feb-21 06:03  m  17 14 28.67 +12 06 24.6 0.363666  0.548333 145.000350954206  -7.2411532  78.3047 /L   0.3824
 2019-Feb-21 06:04  m  17 14 28.67 +12 06 24.6 0.363600  0.548337 145.000348050070  -7.2414147  78.3053 /L   0.3824
 2019-Feb-21 06:05  m  17 14 28.68 +12 06 24.6 0.363534  0.548341 145.000345145831  -7.2416694  78.3059 /L   0.3824
 2019-Feb-21 06:06  m  17 14 28.68 +12 06 24.6 0.363468  0.548345 145.000342241491  -7.2419173  78.3065 /L   0.3824
 2019-Feb-21 06:07  m  17 14 28.68 +12 06 24.6 0.363402  0.548349 145.000339337053  -7.2421583  78.3070 /L   0.3824
 2019-Feb-21 06:08  m  17 14 28.68 +12 06 24.6 0.363336  0.548353 145.000336432519  -7.2423926  78.3076 /L   0.3824
 2019-Feb-21 06:09  m  17 14 28.68 +12 06 24.6 0.363270  0.548358 145.000333527893  -7.2426201  78.3082 /L   0.3824
 2019-Feb-21 06:10  m  17 14 28.68 +12 06 24.6 0.363204  0.548361 145.000330623177  -7.2428408  78.3087 /L   0.3824
 2019-Feb-21 06:11  m  17 14 28.68 +12 06 24.7 0.363138  0.548365 145.000327718374  -7.2430547  78.3093 /L   0.3824
 2019-Feb-21 06:12  m  17 14 28.68 +12 06 24.7 0.363071  0.548369 145.000324813486  -7.2432618  78.3099 /L   0.3824
 2019-Feb-21 06:13  m  17 14 28.68 +12 06 24.7 0.363005  0.548373 145.000321908517  -7.2434621  78.3105 /L   0.3824
 2019-Feb-21 06:14  m  17 14 28.68 +12 06 24.7 0.362939  0.548377 145.000319003469  -7.2436556  78.3110 /L   0.3824
 2019-Feb-21 06:15  m  17 14 28.68 +12 06 24.7 0.362873  0.548381 145.000316098344  -7.2438422  78.3116 /L   0.3824
 2019-Feb-21 06:16  m  17 14 28.68 +12 06 24.7 0.362806  0.548384 145.000313193146  -7.2440221  78.3122 /L   0.3824
 2019-Feb-21 06:17  m  17 14 28.68 +12 06 24.7 0.362740  0.548388 145.000310287878  -7.2441951  78.3128 /L   0.3824
 2019-Feb-21 06:18  m  17 14 28.68 +12 06 24.7 0.362674  0.548392 145.000307382541  -7.2443613  78.3133 /L   0.3824
 2019-Feb-21 06:19  m  17 14 28.68 +12 06 24.7 0.362607  0.548395 145.000304477139  -7.2445207  78.3139 /L   0.3824
 2019-Feb-21 06:20  m  17 14 28.68 +12 06 24.7 0.362541  0.548399 145.000301571674  -7.2446732  78.3145 /L   0.3824
 2019-Feb-21 06:21  m  17 14 28.68 +12 06 24.7 0.362475  0.548402 145.000298666150  -7.2448190  78.3151 /L   0.3824
 2019-Feb-21 06:22  m  17 14 28.68 +12 06 24.8 0.362408  0.548405 145.000295760569  -7.2449579  78.3156 /L   0.3824
 2019-Feb-21 06:23  m  17 14 28.68 +12 06 24.8 0.362342  0.548409 145.000292854933  -7.2450900  78.3162 /L   0.3824
 2019-Feb-21 06:24  m  17 14 28.68 +12 06 24.8 0.362276  0.548412 145.000289949245  -7.2452152  78.3168 /L   0.3824
 2019-Feb-21 06:25  m  17 14 28.68 +12 06 24.8 0.362209  0.548415 145.000287043509  -7.2453337  78.3174 /L   0.3824
 2019-Feb-21 06:26  m  17 14 28.68 +12 06 24.8 0.362143  0.548419 145.000284137727  -7.2454453  78.3179 /L   0.3824
 2019-Feb-21 06:27  m  17 14 28.68 +12 06 24.8 0.362077  0.548422 145.000281231901  -7.2455500  78.3185 /L   0.3824
 2019-Feb-21 06:28  m  17 14 28.68 +12 06 24.8 0.362010  0.548425 145.000278326035  -7.2456480  78.3191 /L   0.3824
 2019-Feb-21 06:29  m  17 14 28.68 +12 06 24.8 0.361944  0.548428 145.000275420130  -7.2457391  78.3196 /L   0.3824
 2019-Feb-21 06:30  m  17 14 28.69 +12 06 24.8 0.361877  0.548431 145.000272514191  -7.2458233  78.3202 /L   0.3824
 2019-Feb-21 06:31  m  17 14 28.69 +12 06 24.8 0.361811  0.548434 145.000269608219  -7.2459008  78.3208 /L   0.3824
 2019-Feb-21 06:32  m  17 14 28.69 +12 06 24.8 0.361745  0.548437 145.000266702217  -7.2459714  78.3214 /L   0.3824
 2019-Feb-21 06:33  m  17 14 28.69 +12 06 24.9 0.361678  0.548439 145.000263796189  -7.2460351  78.3219 /L   0.3824
 2019-Feb-21 06:34  m  17 14 28.69 +12 06 24.9 0.361612  0.548442 145.000260890136  -7.2460921  78.3225 /L   0.3824
 2019-Feb-21 06:35  m  17 14 28.69 +12 06 24.9 0.361545  0.548445 145.000257984062  -7.2461422  78.3231 /L   0.3824
 2019-Feb-21 06:36  m  17 14 28.69 +12 06 24.9 0.361479  0.548448 145.000255077969  -7.2461855  78.3237 /L   0.3824
 2019-Feb-21 06:37  m  17 14 28.69 +12 06 24.9 0.361413  0.548450 145.000252171860  -7.2462219  78.3242 /L   0.3824
 2019-Feb-21 06:38  m  17 14 28.69 +12 06 24.9 0.361346  0.548453 145.000249265738  -7.2462515  78.3248 /L   0.3824
 2019-Feb-21 06:39  m  17 14 28.69 +12 06 24.9 0.361280  0.548455 145.000246359605  -7.2462743  78.3254 /L   0.3825
 2019-Feb-21 06:40  m  17 14 28.69 +12 06 24.9 0.361214  0.548458 145.000243453464  -7.2462903  78.3260 /L   0.3825
 2019-Feb-21 06:41  m  17 14 28.69 +12 06 24.9 0.361147  0.548460 145.000240547319  -7.2462994  78.3265 /L   0.3825
 2019-Feb-21 06:42  m  17 14 28.69 +12 06 24.9 0.361081  0.548463 145.000237641171  -7.2463017  78.3271 /L   0.3825
 2019-Feb-21 06:43  m  17 14 28.69 +12 06 24.9 0.361015  0.548465 145.000234735024  -7.2462972  78.3277 /L   0.3825
