*******************************************************************************
Ephemeris / WWW_USER Wed Mar 27 21:54:47 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Hayabusa 2 (spacecraft) (-37)   {source: hayabusa-2_merged}
Center body name: Earth (399)                     {source: hayabusa-2_merged}
Center-site name: Green Bank (GBT)
*******************************************************************************
Start time      : A.D. 2019-Mar-28 15:00:00.0000 UT      
Stop  time      : A.D. 2019-Mar-29 03:00:00.0000 UT      
Step-size       : 1 minutes
*******************************************************************************
Target pole/equ : No model available
Target radii    : (unavailable)                                                
Center geodetic : 280.160200,38.4330940,0.8760930 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 280.160200,5003.37558,3943.7589 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: hayabusa-2_merged}
Rel. light bend : Sun, EARTH                      {source: hayabusa-2_merged}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
RTS-only print  : NO       
EOP file        : eop.190327.p190618                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-MAR-27. PREDICTS-> 2019-JUN-17
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************************************************
 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC dRA*cosD d(DEC)/dt            delta      deldot    S-O-T /r    S-T-O
*******************************************************************************************************************
$$SOE
 2019-Mar-28 23:27 *   22 34 14.82 -05 20 09.3 105.3623  45.14463 2.13515623915365  -8.2288454  29.7169 /L  21.3136
 2019-Mar-28 23:28 *   22 34 14.94 -05 20 08.5 105.3656  45.14462 2.13515293866765  -8.2296570  29.7170 /L  21.3137
 2019-Mar-28 23:29 *   22 34 15.06 -05 20 07.8 105.3689  45.14461 2.13514963785490  -8.2304747  29.7172 /L  21.3138
 2019-Mar-28 23:30 *   22 34 15.17 -05 20 07.0 105.3721  45.14459 2.13514633671300  -8.2312984  29.7174 /L  21.3140
 2019-Mar-28 23:31 *   22 34 15.29 -05 20 06.3 105.3754  45.14458 2.13514303523955  -8.2321281  29.7175 /L  21.3141
 2019-Mar-28 23:32 *   22 34 15.41 -05 20 05.5 105.3787  45.14456 2.13513973343215  -8.2329637  29.7177 /L  21.3142
 2019-Mar-28 23:33 *   22 34 15.53 -05 20 04.8 105.3819  45.14455 2.13513643128839  -8.2338053  29.7178 /L  21.3144
 2019-Mar-28 23:34 *   22 34 15.65 -05 20 04.0 105.3852  45.14453 2.13513312880590  -8.2346529  29.7180 /L  21.3145
 2019-Mar-28 23:35 *   22 34 15.76 -05 20 03.3 105.3884  45.14451 2.13512982598229  -8.2355064  29.7181 /L  21.3146
 2019-Mar-28 23:36 *   22 34 15.88 -05 20 02.5 105.3916  45.14449 2.13512652281518  -8.2363658  29.7183 /L  21.3148
 2019-Mar-28 23:37 *   22 34 16.00 -05 20 01.8 105.3948  45.14446 2.13512321930221  -8.2372311  29.7184 /L  21.3149
 2019-Mar-28 23:38 *   22 34 16.12 -05 20 01.0 105.3980  45.14444 2.13511991544101  -8.2381023  29.7186 /L  21.3150
 2019-Mar-28 23:39 C   22 34 16.23 -05 20 00.3 105.4012  45.14442 2.13511661122923  -8.2389794  29.7188 /L  21.3152
 2019-Mar-28 23:40 C   22 34 16.35 -05 19 59.5 105.4044  45.14439 2.13511330666450  -8.2398623  29.7189 /L  21.3153
 2019-Mar-28 23:41 C   22 34 16.47 -05 19 58.8 105.4076  45.14436 2.13511000174451  -8.2407510  29.7191 /L  21.3155
 2019-Mar-28 23:42 C   22 34 16.59 -05 19 58.0 105.4108  45.14434 2.13510669646689  -8.2416456  29.7192 /L  21.3156
 2019-Mar-28 23:43 C   22 34 16.70 -05 19 57.3 105.4139  45.14431 2.13510339082934  -8.2425460  29.7194 /L  21.3157
 2019-Mar-28 23:44 C   22 34 16.82 -05 19 56.5 105.4171  45.14428 2.13510008482951  -8.2434521  29.7195 /L  21.3159
 2019-Mar-28 23:45 C   22 34 16.94 -05 19 55.7 105.4202  45.14424 2.13509677846510  -8.2443641  29.7197 /L  21.3160
 2019-Mar-28 23:46 C   22 34 17.06 -05 19 55.0 105.4234  45.14421 2.13509347173378  -8.2452817  29.7198 /L  21.3161
 2019-Mar-28 23:47 C   22 34 17.17 -05 19 54.2 105.4265  45.14418 2.13509016463326  -8.2462052  29.7200 /L  21.3163
 2019-Mar-28 23:48 C   22 34 17.29 -05 19 53.5 105.4296  45.14414 2.13508685716124  -8.2471343  29.7202 /L  21.3164
 2019-Mar-28 23:49 C   22 34 17.41 -05 19 52.7 105.4327  45.14410 2.13508354931543  -8.2480691  29.7203 /L  21.3165
 2019-Mar-28 23:50 C   22 34 17.53 -05 19 52.0 105.4358  45.14407 2.13508024109354  -8.2490097  29.7205 /L  21.3167
 2019-Mar-28 23:51 C   22 34 17.65 -05 19 51.2 105.4389  45.14403 2.13507693249331  -8.2499559  29.7206 /L  21.3168
 2019-Mar-28 23:52 C   22 34 17.76 -05 19 50.5 105.4420  45.14399 2.13507362351245  -8.2509077  29.7208 /L  21.3169
 2019-Mar-28 23:53 C   22 34 17.88 -05 19 49.7 105.4451  45.14395 2.13507031414871  -8.2518652  29.7209 /L  21.3171
 2019-Mar-28 23:54 C   22 34 18.00 -05 19 49.0 105.4482  45.14390 2.13506700439982  -8.2528283  29.7211 /L  21.3172
 2019-Mar-28 23:55 C   22 34 18.12 -05 19 48.2 105.4512  45.14386 2.13506369426355  -8.2537970  29.7213 /L  21.3173
 2019-Mar-28 23:56 C   22 34 18.23 -05 19 47.5 105.4543  45.14381 2.13506038373764  -8.2547713  29.7214 /L  21.3175
 2019-Mar-28 23:57 C   22 34 18.35 -05 19 46.7 105.4573  45.14377 2.13505707281987  -8.2557511  29.7216 /L  21.3176
 2019-Mar-28 23:58 C   22 34 18.47 -05 19 46.0 105.4603  45.14372 2.13505376150801  -8.2567365  29.7217 /L  21.3177
 2019-Mar-28 23:59 C   22 34 18.59 -05 19 45.2 105.4633  45.14367 2.13505044979982  -8.2577274  29.7219 /L  21.3179
 2019-Mar-29 00:00 C   22 34 18.70 -05 19 44.5 105.4663  45.14362 2.13504713769312  -8.2587238  29.7220 /L  21.3180
 2019-Mar-29 00:01 C   22 34 18.82 -05 19 43.7 105.4693  45.14357 2.13504382518568  -8.2597257  29.7222 /L  21.3181
 2019-Mar-29 00:02 C   22 34 18.94 -05 19 43.0 105.4723  45.14352 2.13504051227531  -8.2607331  29.7223 /L  21.3183
 2019-Mar-29 00:03 C   22 34 19.06 -05 19 42.2 105.4753  45.14347 2.13503719895982  -8.2617459  29.7225 /L  21.3184
 2019-Mar-29 00:04 C   22 34 19.18 -05 19 41.5 105.4783  45.14341 2.13503388523703  -8.2627642  29.7227 /L  21.3185
 2019-Mar-29 00:05 C   22 34 19.29 -05 19 40.7 105.4812  45.14336 2.13503057110475  -8.2637879  29.7228 /L  21.3187
 2019-Mar-29 00:06 N   22 34 19.41 -05 19 40.0 105.4842  45.14330 2.13502725656082  -8.2648170  29.7230 /L  21.3188
 2019-Mar-29 00:07 N   22 34 19.53 -05 19 39.2 105.4871  45.14325 2.13502394160309  -8.2658514  29.7231 /L  21.3189
 2019-Mar-29 00:08 N   22 34 19.65 -05 19 38.5 105.4900  45.14319 2.13502062622939  -8.2668912  29.7233 /L  21.3191
 2019-Mar-29 00:09 N   22 34 19.76 -05 19 37.7 105.4929  45.14313 2.13501731043758  -8.2679364  29.7234 /L  21.3192
 2019-Mar-29 00:10 N   22 34 19.88 -05 19 37.0 105.4959  45.14307 2.13501399422553  -8.2689869  29.7236 /L  21.3193
 2019-Mar-29 00:11 N   22 34 20.00 -05 19 36.2 105.4987  45.14300 2.13501067759110  -8.2700427  29.7238 /L  21.3195
 2019-Mar-29 00:12 N   22 34 20.12 -05 19 35.5 105.5016  45.14294 2.13500736053217  -8.2711037  29.7239 /L  21.3196
 2019-Mar-29 00:13 N   22 34 20.24 -05 19 34.7 105.5045  45.14288 2.13500404304662  -8.2721700  29.7241 /L  21.3197
 2019-Mar-29 00:14 N   22 34 20.35 -05 19 34.0 105.5074  45.14281 2.13500072513236  -8.2732416  29.7242 /L  21.3199
 2019-Mar-29 00:15 N   22 34 20.47 -05 19 33.2 105.5102  45.14275 2.13499740678727  -8.2743184  29.7244 /L  21.3200
 2019-Mar-29 00:16 N   22 34 20.59 -05 19 32.5 105.5131  45.14268 2.13499408800927  -8.2754004  29.7245 /L  21.3201
 2019-Mar-29 00:17 N   22 34 20.71 -05 19 31.7 105.5159  45.14261 2.13499076879629  -8.2764876  29.7247 /L  21.3203
 2019-Mar-29 00:18 N   22 34 20.82 -05 19 31.0 105.5187  45.14254 2.13498744914623  -8.2775799  29.7248 /L  21.3204
 2019-Mar-29 00:19 N   22 34 20.94 -05 19 30.2 105.5215  45.14247 2.13498412905704  -8.2786774  29.7250 /L  21.3205
 2019-Mar-29 00:20 N   22 34 21.06 -05 19 29.5 105.5243  45.14240 2.13498080852665  -8.2797800  29.7252 /L  21.3207
 2019-Mar-29 00:21 N   22 34 21.18 -05 19 28.7 105.5271  45.14233 2.13497748755302  -8.2808877  29.7253 /L  21.3208
 2019-Mar-29 00:22 N   22 34 21.30 -05 19 28.0 105.5299  45.14225 2.13497416613411  -8.2820005  29.7255 /L  21.3209
 2019-Mar-29 00:23 N   22 34 21.41 -05 19 27.2 105.5327  45.14218 2.13497084426787  -8.2831184  29.7256 /L  21.3211
 2019-Mar-29 00:24 N   22 34 21.53 -05 19 26.4 105.5354  45.14210 2.13496752195228  -8.2842413  29.7258 /L  21.3212
 2019-Mar-29 00:25 N   22 34 21.65 -05 19 25.7 105.5382  45.14202 2.13496419918533  -8.2853692  29.7259 /L  21.3213
 2019-Mar-29 00:26 N   22 34 21.77 -05 19 24.9 105.5409  45.14195 2.13496087596501  -8.2865021  29.7261 /L  21.3215
 2019-Mar-29 00:27 N   22 34 21.88 -05 19 24.2 105.5436  45.14187 2.13495755228931  -8.2876400  29.7263 /L  21.3216
 2019-Mar-29 00:28 N   22 34 22.00 -05 19 23.4 105.5463  45.14179 2.13495422815624  -8.2887829  29.7264 /L  21.3217
 2019-Mar-29 00:29 N   22 34 22.12 -05 19 22.7 105.5490  45.14171 2.13495090356382  -8.2899307  29.7266 /L  21.3219
 2019-Mar-29 00:30 N   22 34 22.24 -05 19 21.9 105.5517  45.14162 2.13494757851007  -8.2910834  29.7267 /L  21.3220
 2019-Mar-29 00:31 N   22 34 22.36 -05 19 21.2 105.5544  45.14154 2.13494425299303  -8.2922410  29.7269 /L  21.3221
 2019-Mar-29 00:32 N   22 34 22.47 -05 19 20.4 105.5571  45.14146 2.13494092701074  -8.2934034  29.7270 /L  21.3223
 2019-Mar-29 00:33 N   22 34 22.59 -05 19 19.7 105.5597  45.14137 2.13493760056123  -8.2945708  29.7272 /L  21.3224
 2019-Mar-29 00:34 N   22 34 22.71 -05 19 18.9 105.5624  45.14129 2.13493427364259  -8.2957429  29.7274 /L  21.3226
 2019-Mar-29 00:35 N   22 34 22.83 -05 19 18.2 105.5650  45.14120 2.13493094625287  -8.2969199  29.7275 /L  21.3227
 2019-Mar-29 00:36 N   22 34 22.95 -05 19 17.4 105.5676  45.14111 2.13492761839014  -8.2981016  29.7277 /L  21.3228
 2019-Mar-29 00:37 A   22 34 23.06 -05 19 16.7 105.5702  45.14102 2.13492429005250  -8.2992881  29.7278 /L  21.3230
 2019-Mar-29 00:38 A   22 34 23.18 -05 19 15.9 105.5728  45.14093 2.13492096123803  -8.3004794  29.7280 /L  21.3231
 2019-Mar-29 00:39 A   22 34 23.30 -05 19 15.2 105.5754  45.14084 2.13491763194485  -8.3016754  29.7281 /L  21.3232
 2019-Mar-29 00:40 A   22 34 23.42 -05 19 14.4 105.5780  45.14075 2.13491430217105  -8.3028761  29.7283 /L  21.3234
 2019-Mar-29 00:41 A   22 34 23.53 -05 19 13.7 105.5805  45.14065 2.13491097191476  -8.3040814  29.7285 /L  21.3235
 2019-Mar-29 00:42 A   22 34 23.65 -05 19 12.9 105.5831  45.14056 2.13490764117411  -8.3052914  29.7286 /L  21.3236
 2019-Mar-29 00:43 A   22 34 23.77 -05 19 12.2 105.5856  45.14047 2.13490430994724  -8.3065061  29.7288 /L  21.3238
 2019-Mar-29 00:44 A   22 34 23.89 -05 19 11.4 105.5881  45.14037 2.13490097823230  -8.3077253  29.7289 /L  21.3239
 2019-Mar-29 00:45 A   22 34 24.01 -05 19 10.7 105.5907  45.14027 2.13489764602742  -8.3089491  29.7291 /L  21.3240
 2019-Mar-29 00:46 A   22 34 24.12 -05 19 09.9 105.5932  45.14018 2.13489431333080  -8.3101775  29.7292 /L  21.3242
 2019-Mar-29 00:47 A   22 34 24.24 -05 19 09.2 105.5957  45.14008 2.13489098014059  -8.3114105  29.7294 /L  21.3243
 2019-Mar-29 00:48 A   22 34 24.36 -05 19 08.4 105.5981  45.13998 2.13488764645499  -8.3126479  29.7296 /L  21.3244
 2019-Mar-29 00:49 A   22 34 24.48 -05 19 07.7 105.6006  45.13988 2.13488431227218  -8.3138899  29.7297 /L  21.3246
 2019-Mar-29 00:50 A   22 34 24.60 -05 19 06.9 105.6030  45.13978 2.13488097759036  -8.3151363  29.7299 /L  21.3247
 2019-Mar-29 00:51 A   22 34 24.71 -05 19 06.2 105.6055  45.13967 2.13487764240775  -8.3163872  29.7300 /L  21.3248
 2019-Mar-29 00:52 A   22 34 24.83 -05 19 05.4 105.6079  45.13957 2.13487430672257  -8.3176425  29.7302 /L  21.3250
 2019-Mar-29 00:53 A   22 34 24.95 -05 19 04.7 105.6103  45.13947 2.13487097053304  -8.3189022  29.7303 /L  21.3251
 2019-Mar-29 00:54 A   22 34 25.07 -05 19 03.9 105.6127  45.13936 2.13486763383740  -8.3201663  29.7305 /L  21.3252
 2019-Mar-29 00:55 A   22 34 25.18 -05 19 03.2 105.6151  45.13925 2.13486429663391  -8.3214347  29.7307 /L  21.3254
 2019-Mar-29 00:56 A   22 34 25.30 -05 19 02.4 105.6175  45.13915 2.13486095892082  -8.3227075  29.7308 /L  21.3255
 2019-Mar-29 00:57 A   22 34 25.42 -05 19 01.7 105.6199  45.13904 2.13485762069639  -8.3239846  29.7310 /L  21.3256
 2019-Mar-29 00:58 A   22 34 25.54 -05 19 00.9 105.6222  45.13893 2.13485428195891  -8.3252659  29.7311 /L  21.3258
 2019-Mar-29 00:59 A   22 34 25.66 -05 19 00.2 105.6245  45.13882 2.13485094270665  -8.3265516  29.7313 /L  21.3259
 2019-Mar-29 01:00 A   22 34 25.77 -05 18 59.4 105.6269  45.13871 2.13484760293792  -8.3278415  29.7314 /L  21.3260
 2019-Mar-29 01:01 A   22 34 25.89 -05 18 58.7 105.6292  45.13860 2.13484426265103  -8.3291355  29.7316 /L  21.3262
 2019-Mar-29 01:02 A   22 34 26.01 -05 18 57.9 105.6315  45.13849 2.13484092184427  -8.3304338  29.7318 /L  21.3263
 2019-Mar-29 01:03 A   22 34 26.13 -05 18 57.2 105.6338  45.13837 2.13483758051598  -8.3317363  29.7319 /L  21.3264
 2019-Mar-29 01:04 A   22 34 26.25 -05 18 56.4 105.6361  45.13826 2.13483423866449  -8.3330428  29.7321 /L  21.3266
 2019-Mar-29 01:05 A   22 34 26.36 -05 18 55.6 105.6383  45.13815 2.13483089628815  -8.3343535  29.7322 /L  21.3267
 2019-Mar-29 01:06 A   22 34 26.48 -05 18 54.9 105.6406  45.13803 2.13482755338531  -8.3356683  29.7324 /L  21.3269
 2019-Mar-29 01:07 A   22 34 26.60 -05 18 54.1 105.6428  45.13791 2.13482420995432  -8.3369872  29.7325 /L  21.3270
 2019-Mar-29 01:08 A   22 34 26.72 -05 18 53.4 105.6450  45.13780 2.13482086599358  -8.3383101  29.7327 /L  21.3271
 2019-Mar-29 01:09     22 34 26.84 -05 18 52.6 105.6472  45.13768 2.13481752150145  -8.3396370  29.7329 /L  21.3273
 2019-Mar-29 01:10     22 34 26.95 -05 18 51.9 105.6494  45.13756 2.13481417647633  -8.3409680  29.7330 /L  21.3274
 2019-Mar-29 01:11     22 34 27.07 -05 18 51.1 105.6516  45.13744 2.13481083091662  -8.3423029  29.7332 /L  21.3275
 2019-Mar-29 01:12     22 34 27.19 -05 18 50.4 105.6538  45.13732 2.13480748482074  -8.3436417  29.7333 /L  21.3277
 2019-Mar-29 01:13     22 34 27.31 -05 18 49.6 105.6559  45.13720 2.13480413818710  -8.3449845  29.7335 /L  21.3278
 2019-Mar-29 01:14     22 34 27.43 -05 18 48.9 105.6581  45.13708 2.13480079101415  -8.3463311  29.7336 /L  21.3279
 2019-Mar-29 01:15     22 34 27.54 -05 18 48.1 105.6602  45.13695 2.13479744330031  -8.3476817  29.7338 /L  21.3281
 2019-Mar-29 01:16     22 34 27.66 -05 18 47.4 105.6623  45.13683 2.13479409504405  -8.3490360  29.7340 /L  21.3282
 2019-Mar-29 01:17     22 34 27.78 -05 18 46.6 105.6644  45.13671 2.13479074624382  -8.3503942  29.7341 /L  21.3283
 2019-Mar-29 01:18     22 34 27.90 -05 18 45.9 105.6665  45.13658 2.13478739689810  -8.3517562  29.7343 /L  21.3285
 2019-Mar-29 01:19     22 34 28.01 -05 18 45.1 105.6686  45.13645 2.13478404700537  -8.3531220  29.7344 /L  21.3286
 2019-Mar-29 01:20     22 34 28.13 -05 18 44.4 105.6707  45.13633 2.13478069656413  -8.3544915  29.7346 /L  21.3287
 2019-Mar-29 01:21     22 34 28.25 -05 18 43.6 105.6727  45.13620 2.13477734557287  -8.3558647  29.7348 /L  21.3289
 2019-Mar-29 01:22     22 34 28.37 -05 18 42.9 105.6747  45.13607 2.13477399403010  -8.3572417  29.7349 /L  21.3290
 2019-Mar-29 01:23     22 34 28.49 -05 18 42.1 105.6768  45.13594 2.13477064193437  -8.3586223  29.7351 /L  21.3291
 2019-Mar-29 01:24     22 34 28.60 -05 18 41.4 105.6788  45.13581 2.13476728928419  -8.3600065  29.7352 /L  21.3293
 2019-Mar-29 01:25     22 34 28.72 -05 18 40.6 105.6808  45.13568 2.13476393607810  -8.3613944  29.7354 /L  21.3294
 2019-Mar-29 01:26     22 34 28.84 -05 18 39.9 105.6827  45.13555 2.13476058231468  -8.3627858  29.7355 /L  21.3295
 2019-Mar-29 01:27     22 34 28.96 -05 18 39.1 105.6847  45.13542 2.13475722799247  -8.3641808  29.7357 /L  21.3297
 2019-Mar-29 01:28     22 34 29.08 -05 18 38.4 105.6867  45.13529 2.13475387311005  -8.3655794  29.7359 /L  21.3298
 2019-Mar-29 01:29     22 34 29.19 -05 18 37.6 105.6886  45.13515 2.13475051766601  -8.3669815  29.7360 /L  21.3300
 2019-Mar-29 01:30     22 34 29.31 -05 18 36.9 105.6905  45.13502 2.13474716165895  -8.3683870  29.7362 /L  21.3301
 2019-Mar-29 01:31     22 34 29.43 -05 18 36.1 105.6924  45.13488 2.13474380508747  -8.3697961  29.7363 /L  21.3302
 2019-Mar-29 01:32     22 34 29.55 -05 18 35.4 105.6943  45.13475 2.13474044795018  -8.3712085  29.7365 /L  21.3304
 2019-Mar-29 01:33     22 34 29.67 -05 18 34.6 105.6962  45.13461 2.13473709024573  -8.3726244  29.7366 /L  21.3305
 2019-Mar-29 01:34     22 34 29.78 -05 18 33.9 105.6981  45.13448 2.13473373197273  -8.3740436  29.7368 /L  21.3306
 2019-Mar-29 01:35     22 34 29.90 -05 18 33.1 105.6999  45.13434 2.13473037312984  -8.3754662  29.7370 /L  21.3308
 2019-Mar-29 01:36     22 34 30.02 -05 18 32.4 105.7018  45.13420 2.13472701371572  -8.3768922  29.7371 /L  21.3309
 2019-Mar-29 01:37     22 34 30.14 -05 18 31.6 105.7036  45.13406 2.13472365372904  -8.3783214  29.7373 /L  21.3310
 2019-Mar-29 01:38     22 34 30.26 -05 18 30.9 105.7054  45.13392 2.13472029316848  -8.3797539  29.7374 /L  21.3312
 2019-Mar-29 01:39     22 34 30.37 -05 18 30.1 105.7072  45.13378 2.13471693203273  -8.3811897  29.7376 /L  21.3313
 2019-Mar-29 01:40     22 34 30.49 -05 18 29.4 105.7090  45.13364 2.13471357032049  -8.3826287  29.7378 /L  21.3314
 2019-Mar-29 01:41     22 34 30.61 -05 18 28.6 105.7108  45.13350 2.13471020803047  -8.3840709  29.7379 /L  21.3316
 2019-Mar-29 01:42     22 34 30.73 -05 18 27.9 105.7125  45.13336 2.13470684516140  -8.3855163  29.7381 /L  21.3317
 2019-Mar-29 01:43     22 34 30.85 -05 18 27.1 105.7143  45.13321 2.13470348171201  -8.3869648  29.7382 /L  21.3318
 2019-Mar-29 01:44     22 34 30.96 -05 18 26.4 105.7160  45.13307 2.13470011768105  -8.3884164  29.7384 /L  21.3320
 2019-Mar-29 01:45     22 34 31.08 -05 18 25.6 105.7177  45.13293 2.13469675306726  -8.3898711  29.7385 /L  21.3321
 2019-Mar-29 01:46     22 34 31.20 -05 18 24.9 105.7194  45.13278 2.13469338786942  -8.3913289  29.7387 /L  21.3322
 2019-Mar-29 01:47     22 34 31.32 -05 18 24.1 105.7211  45.13264 2.13469002208631  -8.3927897  29.7389 /L  21.3324
 2019-Mar-29 01:48     22 34 31.44 -05 18 23.3 105.7228  45.13249 2.13468665571670  -8.3942535  29.7390 /L  21.3325
 2019-Mar-29 01:49     22 34 31.55 -05 18 22.6 105.7244  45.13234 2.13468328875940  -8.3957203  29.7392 /L  21.3327
 2019-Mar-29 01:50     22 34 31.67 -05 18 21.8 105.7260  45.13220 2.13467992121322  -8.3971901  29.7393 /L  21.3328
 2019-Mar-29 01:51     22 34 31.79 -05 18 21.1 105.7277  45.13205 2.13467655307698  -8.3986628  29.7395 /L  21.3329
 2019-Mar-29 01:52     22 34 31.91 -05 18 20.3 105.7293  45.13190 2.13467318434951  -8.4001384  29.7397 /L  21.3331
 2019-Mar-29 01:53     22 34 32.03 -05 18 19.6 105.7309  45.13175 2.13466981502965  -8.4016168  29.7398 /L  21.3332
 2019-Mar-29 01:54     22 34 32.14 -05 18 18.8 105.7325  45.13160 2.13466644511626  -8.4030981  29.7400 /L  21.3333
 2019-Mar-29 01:55     22 34 32.26 -05 18 18.1 105.7340  45.13145 2.13466307460820  -8.4045823  29.7401 /L  21.3335
 2019-Mar-29 01:56     22 34 32.38 -05 18 17.3 105.7356  45.13130 2.13465970350435  -8.4060692  29.7403 /L  21.3336
 2019-Mar-29 01:57     22 34 32.50 -05 18 16.6 105.7371  45.13115 2.13465633180360  -8.4075588  29.7404 /L  21.3337
 2019-Mar-29 01:58     22 34 32.62 -05 18 15.8 105.7386  45.13100 2.13465295950483  -8.4090513  29.7406 /L  21.3339
 2019-Mar-29 01:59     22 34 32.73 -05 18 15.1 105.7401  45.13085 2.13464958660697  -8.4105464  29.7408 /L  21.3340
 2019-Mar-29 02:00     22 34 32.85 -05 18 14.3 105.7416  45.13070 2.13464621310892  -8.4120442  29.7409 /L  21.3341
 2019-Mar-29 02:01     22 34 32.97 -05 18 13.6 105.7431  45.13054 2.13464283900963  -8.4135446  29.7411 /L  21.3343
 2019-Mar-29 02:02     22 34 33.09 -05 18 12.8 105.7446  45.13039 2.13463946430803  -8.4150477  29.7412 /L  21.3344
 2019-Mar-29 02:03     22 34 33.21 -05 18 12.1 105.7460  45.13023 2.13463608900308  -8.4165533  29.7414 /L  21.3345
 2019-Mar-29 02:04     22 34 33.32 -05 18 11.3 105.7474  45.13008 2.13463271309375  -8.4180616  29.7416 /L  21.3347
 2019-Mar-29 02:05     22 34 33.44 -05 18 10.6 105.7489  45.12992 2.13462933657901  -8.4195723  29.7417 /L  21.3348
 2019-Mar-29 02:06     22 34 33.56 -05 18 09.8 105.7503  45.12977 2.13462595945784  -8.4210856  29.7419 /L  21.3349
 2019-Mar-29 02:07     22 34 33.68 -05 18 09.1 105.7517  45.12961 2.13462258172924  -8.4226014  29.7420 /L  21.3351
 2019-Mar-29 02:08     22 34 33.80 -05 18 08.3 105.7530  45.12946 2.13461920339224  -8.4241196  29.7422 /L  21.3352
 2019-Mar-29 02:09     22 34 33.92 -05 18 07.6 105.7544  45.12930 2.13461582444584  -8.4256402  29.7424 /L  21.3354
 2019-Mar-29 02:10     22 34 34.03 -05 18 06.8 105.7557  45.12914 2.13461244488908  -8.4271632  29.7425 /L  21.3355
 2019-Mar-29 02:11     22 34 34.15 -05 18 06.1 105.7571  45.12898 2.13460906472100  -8.4286887  29.7427 /L  21.3356
 2019-Mar-29 02:12     22 34 34.27 -05 18 05.3 105.7584  45.12882 2.13460568394066  -8.4302164  29.7428 /L  21.3358
 2019-Mar-29 02:13     22 34 34.39 -05 18 04.6 105.7597  45.12866 2.13460230254712  -8.4317465  29.7430 /L  21.3359
 2019-Mar-29 02:14     22 34 34.51 -05 18 03.8 105.7609  45.12851 2.13459892053947  -8.4332788  29.7431 /L  21.3360
 2019-Mar-29 02:15     22 34 34.62 -05 18 03.1 105.7622  45.12835 2.13459553791679  -8.4348134  29.7433 /L  21.3362
 2019-Mar-29 02:16     22 34 34.74 -05 18 02.3 105.7635  45.12818 2.13459215467819  -8.4363502  29.7435 /L  21.3363
 2019-Mar-29 02:17     22 34 34.86 -05 18 01.6 105.7647  45.12802 2.13458877082277  -8.4378893  29.7436 /L  21.3364
 2019-Mar-29 02:18     22 34 34.98 -05 18 00.8 105.7659  45.12786 2.13458538634967  -8.4394305  29.7438 /L  21.3366
 2019-Mar-29 02:19     22 34 35.10 -05 18 00.1 105.7671  45.12770 2.13458200125801  -8.4409738  29.7439 /L  21.3367
 2019-Mar-29 02:20     22 34 35.21 -05 17 59.3 105.7683  45.12754 2.13457861554695  -8.4425192  29.7441 /L  21.3368
 2019-Mar-29 02:21     22 34 35.33 -05 17 58.6 105.7695  45.12738 2.13457522921563  -8.4440668  29.7443 /L  21.3370
 2019-Mar-29 02:22     22 34 35.45 -05 17 57.8 105.7706  45.12721 2.13457184226324  -8.4456164  29.7444 /L  21.3371
 2019-Mar-29 02:23     22 34 35.57 -05 17 57.1 105.7718  45.12705 2.13456845468896  -8.4471680  29.7446 /L  21.3372
 2019-Mar-29 02:24     22 34 35.69 -05 17 56.3 105.7729  45.12689 2.13456506649196  -8.4487216  29.7447 /L  21.3374
 2019-Mar-29 02:25     22 34 35.80 -05 17 55.6 105.7740  45.12672 2.13456167767148  -8.4502772  29.7449 /L  21.3375
 2019-Mar-29 02:26     22 34 35.92 -05 17 54.8 105.7751  45.12656 2.13455828822671  -8.4518347  29.7451 /L  21.3377
 2019-Mar-29 02:27     22 34 36.04 -05 17 54.1 105.7762  45.12639 2.13455489815689  -8.4533941  29.7452 /L  21.3378
 2019-Mar-29 02:28     22 34 36.16 -05 17 53.3 105.7773  45.12623 2.13455150746125  -8.4549554  29.7454 /L  21.3379
 2019-Mar-29 02:29     22 34 36.28 -05 17 52.6 105.7783  45.12606 2.13454811613905  -8.4565186  29.7455 /L  21.3381
 2019-Mar-29 02:30     22 34 36.39 -05 17 51.8 105.7793  45.12590 2.13454472418955  -8.4580836  29.7457 /L  21.3382
 2019-Mar-29 02:31     22 34 36.51 -05 17 51.1 105.7804  45.12573 2.13454133161203  -8.4596503  29.7459 /L  21.3383
